"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","IR","gene_id_from_gtf","gene_name_from_gtf","oId","cmp_ref","class_code","is_novel_pacbio"
"isoComp_00108529","geneComp_00014699","TCONS_00180499","XLOC_029507","T_minus","T_plus","XLOC_029507","unknown","unknown",3.64110501750744,2.70004606331595,4.58216397169894,0.0900303878390939,0.440084907536644,0.760856783397119,,0.455646757123405,0.0661345275978731,0.845158986648937,0.0380494169421006,0.22681318703251,3.4895698825691,,0.101833333333333,0.0248,0.178866666666667,0.154066666666667,0.03917380539369,0.000103295236064152,TRUE,0,"XLOC_029507","TEX41","PB.7248.2","ENST00000665824.1","j",TRUE
"isoComp_00108530","geneComp_00014699","TCONS_00181731","XLOC_029507","T_minus","T_plus","XLOC_029507","unknown","unknown",3.64110501750744,2.70004606331595,4.58216397169894,0.0900303878390939,0.440084907536644,0.760856783397119,,0.268089415539322,0.105089236049037,0.431089595029606,0.0546197810568064,0.071642760612336,1.93831881990445,,0.0668666666666667,0.0401333333333333,0.0936,0.0534666666666667,0.671989250110494,0.000103295236064152,FALSE,0,"XLOC_029507","TEX41","PB.10752.3","ENST00000665824.1","j",TRUE
"isoComp_00108531","geneComp_00014699","TCONS_00183413","XLOC_029507","T_minus","T_plus","XLOC_029507","unknown","unknown",3.64110501750744,2.70004606331595,4.58216397169894,0.0900303878390939,0.440084907536644,0.760856783397119,,0.0535810929390993,0.0913029132917421,0.0158592725864566,0.0765250976827284,0.0158592725864566,-1.969922065826,,0.0191166666666667,0.0353333333333333,0.0029,-0.0324333333333333,0.797709204135915,0.000103295236064152,FALSE,0,"XLOC_029507","TEX41","PB.10752.1","ENST00000665824.1","j",TRUE
"isoComp_00108532","geneComp_00014699","TCONS_00183414","XLOC_029507","T_minus","T_plus","XLOC_029507","unknown","unknown",3.64110501750744,2.70004606331595,4.58216397169894,0.0900303878390939,0.440084907536644,0.760856783397119,,0.413999290747567,0.323544185417376,0.504454396077758,0.101252690892172,0.117301950234847,0.625165303345433,,0.116866666666667,0.1185,0.115233333333333,-0.00326666666666667,0.998161431539877,0.000103295236064152,TRUE,0,"XLOC_029507","TEX41","PB.10752.2","ENST00000665824.1","j",TRUE
"isoComp_00109045","geneComp_00014769","TCONS_00166144","XLOC_029660","T_minus","T_plus","XLOC_029660","unknown","unknown",3.0653782521797,3.91779608247765,2.21296042188176,0.35872205665435,0.291864075166042,-0.821237769377566,,0.0955141745016785,0,0.191028349003357,0,0.0965869508730993,4.32932705938926,,0.0395833333333333,0,0.0791666666666667,0.0791666666666667,0.42943119687149,0.0377126759438956,FALSE,0,"XLOC_029660","CYBRD1","ENST00000409484.5","ENST00000409484.5","=",FALSE
"isoComp_00109046","geneComp_00014769","TCONS_00166145","XLOC_029660","T_minus","T_plus","XLOC_029660","unknown","unknown",3.0653782521797,3.91779608247765,2.21296042188176,0.35872205665435,0.291864075166042,-0.821237769377566,,0.368709814392802,0.304065686508479,0.433353942277126,0.0844467486835504,0.138243807746086,0.497392575117206,,0.13055,0.0753666666666667,0.185733333333333,0.110366666666667,0.395486229251215,0.0377126759438956,FALSE,0,"XLOC_029660","CYBRD1","ENST00000468308.1","ENST00000468308.1","=",FALSE
"isoComp_00109047","geneComp_00014769","TCONS_00166146","XLOC_029660","T_minus","T_plus","XLOC_029660","unknown","unknown",3.0653782521797,3.91779608247765,2.21296042188176,0.35872205665435,0.291864075166042,-0.821237769377566,,2.48834001751876,3.48220803540989,1.49447199962763,0.284362962092026,0.152344291776229,-1.21488224845569,,0.789733333333333,0.890666666666667,0.6888,-0.201866666666667,0.0377126759438956,0.0377126759438956,FALSE,0,"XLOC_029660","CYBRD1","ENST00000321348.9","ENST00000321348.9","=",FALSE
"isoComp_00109048","geneComp_00014769","TCONS_00166147","XLOC_029660","T_minus","T_plus","XLOC_029660","unknown","unknown",3.0653782521797,3.91779608247765,2.21296042188176,0.35872205665435,0.291864075166042,-0.821237769377566,,0.0961644979771341,0.0982228649806187,0.0941061309736496,0.0511926971133983,0.0580994484336287,-0.0559503056432726,,0.0362333333333333,0.0262,0.0462666666666667,0.0200666666666667,0.973641780399994,0.0377126759438956,FALSE,0,"XLOC_029660","CYBRD1","PB.9512.1","ENST00000375252.3","=",TRUE
"isoComp_00109280","geneComp_00014801","TCONS_00166402","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.435553705800889,0.377689403046817,0.493418008554961,0.095228471785241,0.0854753090422574,0.376855524772415,,0.0674666666666667,0.0508333333333333,0.0841,0.0332666666666667,0.766788722123395,9.92250083141642e-08,TRUE,2,"XLOC_029729","RBM45","ENST00000424000.6","ENST00000424000.6","=",FALSE
"isoComp_00109281","geneComp_00014801","TCONS_00166403","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,2.72094163609898,3.1092385074251,2.33264476477286,0.619180903711259,0.31951189158767,-0.413055667605844,,0.3996,0.4052,0.394,-0.0112,0.996703760255828,9.92250083141642e-08,FALSE,1,"XLOC_029729","RBM45","PB.7380.1","ENST00000286070.10","=",TRUE
"isoComp_00109282","geneComp_00014801","TCONS_00166404","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,1.1834050620576,1.22024835511406,1.14656176900113,0.245773605443215,0.356199146567502,-0.089107268856745,,0.177616666666667,0.160333333333333,0.1949,0.0345666666666667,0.947821144108656,9.92250083141642e-08,FALSE,1,"XLOC_029729","RBM45","ENST00000616198.4","ENST00000616198.4","=",FALSE
"isoComp_00109283","geneComp_00014801","TCONS_00166405","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.119218841761913,0.159680860666818,0.0787568228570072,0.159680860666818,0.03938118350497,-0.934893912936699,,0.0157833333333333,0.0181666666666667,0.0134,-0.00476666666666667,0.911137844812421,9.92250083141642e-08,,0,"XLOC_029729","RBM45","ENST00000493048.1","ENST00000493048.1","=",FALSE
"isoComp_00109284","geneComp_00014801","TCONS_00166406","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.145634833143353,0.192533851074995,0.0987358152117104,0.0470804042386013,0.0414331375102184,-0.89733584611763,,0.0208,0.0252666666666667,0.0163333333333333,-0.00893333333333333,0.888007341106012,9.92250083141642e-08,FALSE,0,"XLOC_029729","RBM45","ENST00000455903.6","ENST00000455903.6","=",FALSE
"isoComp_00109285","geneComp_00014801","TCONS_00166408","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.148906856030112,0.143833252432602,0.153980459627621,0.0773343441583279,0.092942353437779,0.0921565210518273,,0.0224833333333333,0.0176,0.0273666666666667,0.00976666666666667,0.989699037195604,9.92250083141642e-08,FALSE,0,"XLOC_029729","RBM45","ENST00000464647.1","ENST00000464647.1","=",FALSE
"isoComp_00109286","geneComp_00014801","TCONS_00181849","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.194054273660148,0.258996076722912,0.129112470597384,0.258996076722912,0.123213095949382,-0.95133337677089,,0.0273833333333333,0.0351,0.0196666666666667,-0.0154333333333333,0.941217888752449,9.92250083141642e-08,FALSE,0,"XLOC_029729","RBM45","PB.10219.2","ENST00000286070.10","j",TRUE
"isoComp_00109287","geneComp_00014801","TCONS_00181850","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.281310859736035,0.390357499056528,0.172264220415542,0.195709785189446,0.0402524993989953,-1.13525745014611,,0.0392833333333333,0.0488333333333333,0.0297333333333333,-0.0191,0.998161431539877,9.92250083141642e-08,FALSE,0,"XLOC_029729","RBM45","PB.10219.3","ENST00000286070.10","c",TRUE
"isoComp_00109288","geneComp_00014801","TCONS_00181851","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.429965634094029,0.422146039701866,0.437785228486192,0.317222790951777,0.0483771714775709,0.0512879973841597,,0.0665333333333333,0.0579333333333333,0.0751333333333333,0.0172,0.852279498795875,9.92250083141642e-08,FALSE,0,"XLOC_029729","RBM45","PB.10219.4","ENST00000616198.4","c",TRUE
"isoComp_00109289","geneComp_00014801","TCONS_00181852","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.363318706952801,0,0.726637413905602,0,0.157302060777878,6.20288276864593,,0.0602,0,0.1204,0.1204,9.92250083141642e-08,9.92250083141642e-08,,0,"XLOC_029729","RBM45","PB.10219.5","ENST00000286070.10","c",TRUE
"isoComp_00109290","geneComp_00014801","TCONS_00183496","XLOC_029729","T_minus","T_plus","XLOC_029729","unknown","unknown",6.80351207379103,7.68720900415038,5.91981514343167,0.567021836878199,0.386797526793983,-0.376348290905626,,0.781201664455167,1.41248515890867,0.149918170001659,0.458309085173152,0.106492442062536,-3.15300782751578,,0.102883333333333,0.1808,0.0249666666666667,-0.155833333333333,0.220118873057106,9.92250083141642e-08,FALSE,0,"XLOC_029729","RBM45","PB.10927.3","ENST00000286070.10","c",TRUE
"isoComp_00111571","geneComp_00015039","TCONS_00168871","XLOC_030215","T_minus","T_plus","XLOC_030215","unknown","unknown",5.31288577619952,4.83340156572817,5.79236998667087,0.576818660205001,0.213137640464355,0.260621670020403,,0.161780083756353,0.214055971618282,0.109504195894424,0.132047658889839,0.109504195894424,-0.906797904865846,,0.0346,0.0489,0.0203,-0.0286,0.793982415589765,6.27328011873124e-13,FALSE,0,"XLOC_030215","AGAP1","ENST00000304032.13","ENST00000304032.13","=",FALSE
"isoComp_00111573","geneComp_00015039","TCONS_00168873","XLOC_030215","T_minus","T_plus","XLOC_030215","unknown","unknown",5.31288577619952,4.83340156572817,5.79236998667087,0.576818660205001,0.213137640464355,0.260621670020403,,0.326738929953811,0.261604814283937,0.391873045623685,0.261604814283937,0.0674137738089949,0.565230764339121,,0.0558333333333333,0.0438,0.0678666666666667,0.0240666666666667,0.661124784348556,6.27328011873124e-13,FALSE,0,"XLOC_030215","AGAP1","ENST00000336665.9","ENST00000336665.9","=",FALSE
"isoComp_00111574","geneComp_00015039","TCONS_00168874","XLOC_030215","T_minus","T_plus","XLOC_030215","unknown","unknown",5.31288577619952,4.83340156572817,5.79236998667087,0.576818660205001,0.213137640464355,0.260621670020403,,1.20676970125372,0.584116836302168,1.82942256620528,0.112507319820188,0.107912029975701,1.63043436689826,,0.222166666666667,0.129,0.315333333333333,0.186333333333333,0.0665438900573578,6.27328011873124e-13,FALSE,0,"XLOC_030215","AGAP1","ENST00000635100.1","ENST00000635100.1","=",FALSE
"isoComp_00111576","geneComp_00015039","TCONS_00168879","XLOC_030215","T_minus","T_plus","XLOC_030215","unknown","unknown",5.31288577619952,4.83340156572817,5.79236998667087,0.576818660205001,0.213137640464355,0.260621670020403,,0.0552493567186464,0.0517992153445823,0.0586994980927104,0.0517992153445823,0.0431067887472863,0.152711038425789,,0.0112666666666667,0.0126,0.00993333333333333,-0.00266666666666667,0.942534224601604,6.27328011873124e-13,FALSE,0,"XLOC_030215","AGAP1","ENST00000619456.4","ENST00000619456.4","=",FALSE
"isoComp_00111577","geneComp_00015039","TCONS_00168880","XLOC_030215","T_minus","T_plus","XLOC_030215","unknown","unknown",5.31288577619952,4.83340156572817,5.79236998667087,0.576818660205001,0.213137640464355,0.260621670020403,,0.544197500973557,1.08098054839155,0.0074144535555604,0.0608051654128596,0.0074144535555604,-5.9691963655594,,0.11415,0.2271,0.0012,-0.2259,6.27328011873124e-13,6.27328011873124e-13,FALSE,0,"XLOC_030215","AGAP1","ENST00000614409.4","ENST00000614409.4","=",FALSE
"isoComp_00111578","geneComp_00015039","TCONS_00168881","XLOC_030215","T_minus","T_plus","XLOC_030215","unknown","unknown",5.31288577619952,4.83340156572817,5.79236998667087,0.576818660205001,0.213137640464355,0.260621670020403,,2.3860408453509,2.25807004398537,2.51401164671642,0.415317616764408,0.155772536160742,0.154253372264076,,0.447,0.460766666666667,0.433233333333333,-0.0275333333333333,0.979858044464231,6.27328011873124e-13,FALSE,0,"XLOC_030215","AGAP1","ENST00000428334.6","ENST00000428334.6","=",FALSE
"isoComp_00111580","geneComp_00015039","TCONS_00168886","XLOC_030215","T_minus","T_plus","XLOC_030215","unknown","unknown",5.31288577619952,4.83340156572817,5.79236998667087,0.576818660205001,0.213137640464355,0.260621670020403,,0.285366222248818,0.205074538088196,0.365657906409439,0.101026474124009,0.0233892243062267,0.804582727426541,,0.0511,0.0389333333333333,0.0632666666666667,0.0243333333333333,0.803953928780283,6.27328011873124e-13,FALSE,0,"XLOC_030215","AGAP1","ENST00000482882.1","ENST00000482882.1","=",FALSE
"isoComp_00111581","geneComp_00015039","TCONS_00180761","XLOC_030215","T_minus","T_plus","XLOC_030215","unknown","unknown",5.31288577619952,4.83340156572817,5.79236998667087,0.576818660205001,0.213137640464355,0.260621670020403,,0.24563154341147,0.174302132593507,0.316960954229433,0.0349905544515456,0.0161012513309268,0.82704559420386,,0.0466,0.0382666666666667,0.0549333333333333,0.0166666666666667,0.851356027715158,6.27328011873124e-13,FALSE,0,"XLOC_030215","AGAP1","PB.7639.1","ENST00000304032.13","j",TRUE
"isoComp_00111704","geneComp_00015056","TCONS_00169031","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,0.196733413406618,0.173163559908185,0.220303266905052,0.143823244746093,0.0588486610891435,0.330402366083862,,0.0103,0.0083,0.0123,0.004,0.866828068907984,0.00495470430030583,FALSE,0,"XLOC_030243","ASB1","ENST00000469885.1","ENST00000469885.1","=",FALSE
"isoComp_00111705","geneComp_00015056","TCONS_00169032","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,5.50939278869751,5.89579633100536,5.12298924638966,1.13947618586955,0.47028102488741,-0.20233236602657,,0.309216666666667,0.3341,0.284333333333333,-0.0497666666666667,0.572242462029341,0.00495470430030583,FALSE,2,"XLOC_030243","ASB1","ENST00000264607.9","ENST00000264607.9","=",FALSE
"isoComp_00111706","geneComp_00015056","TCONS_00169033","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,0.735924571898183,0.92599388347894,0.545855260317425,0.109538024828875,0.282539608894474,-0.751789835024695,,0.04235,0.0555,0.0292,-0.0263,0.820624300496758,0.00495470430030583,FALSE,0,"XLOC_030243","ASB1","ENST00000409297.1","ENST00000409297.1","=",FALSE
"isoComp_00111709","geneComp_00015056","TCONS_00169038","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,5.46601040204498,5.72760481287735,5.20441599121262,0.905593938684323,0.502463676121698,-0.137942921941986,,0.3087,0.327933333333333,0.289466666666667,-0.0384666666666666,0.791605941645424,0.00495470430030583,FALSE,0,"XLOC_030243","ASB1","ENST00000473306.1","ENST00000473306.1","=",FALSE
"isoComp_00111710","geneComp_00015056","TCONS_00182112","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,0.304259602021832,0.228147258939109,0.380371945104555,0.120729609099689,0.14718362336343,0.712995430870187,,0.0178166666666667,0.0151,0.0205333333333333,0.00543333333333333,0.921713450440809,0.00495470430030583,FALSE,0,"XLOC_030243","ASB1","PB.10598.3","ENST00000264607.9","j",TRUE
"isoComp_00111711","geneComp_00015056","TCONS_00182113","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,2.1367620365576,3.14434620158176,1.12917787153344,0.0744619614108227,0.0866452253614137,-1.46934798270839,,0.12595,0.1877,0.0642,-0.1235,0.00495470430030583,0.00495470430030583,FALSE,0,"XLOC_030243","ASB1","PB.10598.4","ENST00000264607.9","c",TRUE
"isoComp_00111712","geneComp_00015056","TCONS_00182114","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,1.82465024939809,0.580609331481186,3.06869116731499,0.482783038301961,0.0714561034736202,2.38204109761341,,0.100033333333333,0.0277666666666667,0.1723,0.144533333333333,0.156484265989771,0.00495470430030583,FALSE,0,"XLOC_030243","ASB1","PB.10598.6","ENST00000264607.9","c",TRUE
"isoComp_00111713","geneComp_00015056","TCONS_00183695","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,0.813906098576054,0.584897910304671,1.04291428684744,0.0238030337061349,0.416398973881708,0.82367398198182,,0.0465,0.0344333333333333,0.0585666666666667,0.0241333333333333,0.890318183065975,0.00495470430030583,FALSE,0,"XLOC_030243","ASB1","PB.11333.2","ENST00000264607.9","j",TRUE
"isoComp_00111714","geneComp_00015056","TCONS_00183696","XLOC_030243","T_minus","T_plus","XLOC_030243","unknown","unknown",17.7098711847919,17.3987706620015,18.0209717075823,2.35385505666622,1.52618233620095,0.0506628179703754,,0.680857708565938,0.073998879063689,1.28771653806819,0.073998879063689,0.650394047445902,3.94946140199885,,0.0365333333333333,0.00483333333333333,0.0682333333333333,0.0634,0.638805328079892,0.00495470430030583,FALSE,0,"XLOC_030243","ASB1","PB.11333.3","ENST00000264607.9","j",TRUE
"isoComp_00112061","geneComp_00015092","TCONS_00169588","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,4.58525303850453,6.9168687320636,2.25363734494545,0.32057884167667,0.57454175442623,-1.61356049026912,,0.09255,0.1498,0.0353,-0.1145,5.07758077051243e-07,5.07758077051243e-07,FALSE,0,"XLOC_030331","ENSG00000242282","ENST00000422961.5","ENST00000422961.5","=",FALSE
"isoComp_00112067","geneComp_00015092","TCONS_00169595","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,14.1779457637587,13.0004716827534,15.355419844764,0.874599609372772,0.265114298662842,0.240013921078483,,0.262083333333333,0.2809,0.243266666666667,-0.0376333333333333,0.315421543490558,5.07758077051243e-07,FALSE,1,"XLOC_030331","RNASEH1","ENST00000315212.4","ENST00000315212.4","=",FALSE
"isoComp_00112079","geneComp_00015092","TCONS_00182149","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,4.89484075388421,5.09683999417182,4.69284151359661,0.635860866444545,1.53601883661428,-0.118898143718182,,0.09255,0.1114,0.0737,-0.0377,0.603518355639998,5.07758077051243e-07,FALSE,1,"XLOC_030331","RNASEH1","PB.9234.25","ENST00000315212.4","c",TRUE
"isoComp_00112080","geneComp_00015092","TCONS_00183718","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,0.652160796675916,0.53579254486844,0.768529048483391,0.255655397195042,0.26297575854584,0.512398181584478,,0.0121833333333333,0.0119,0.0124666666666667,0.000566666666666667,0.978698048756794,5.07758077051243e-07,TRUE,0,"XLOC_030331","ENSG00000286905","PB.9884.3","ENST00000658393.1","j",TRUE
"isoComp_00112081","geneComp_00015092","TCONS_00183719","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,1.22532567327981,1.6019331164825,0.848718230077119,0.444359762813105,0.491012619058732,-0.908535158972193,,0.0247333333333333,0.0356666666666667,0.0138,-0.0218666666666667,0.750435035049008,5.07758077051243e-07,,0,"XLOC_030331","ENSG00000286905","PB.9884.5","ENST00000658393.1","j",TRUE
"isoComp_00112084","geneComp_00015092","TCONS_00183722","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,0.780162382758497,0,1.56032476551699,0,1.12598758044414,7.29491914962243,,0.0128666666666667,0,0.0257333333333333,0.0257333333333333,0.424084593402833,5.07758077051243e-07,FALSE,1,"XLOC_030331","RNASEH1","PB.9885.9","ENST00000315212.4","c",TRUE
"isoComp_00112085","geneComp_00015092","TCONS_00183723","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,0.568195955845635,0.623785102889223,0.512606808802047,0.329750430754043,0.0573711711326979,-0.278267828604272,,0.0112,0.0142666666666667,0.00813333333333333,-0.00613333333333333,1,5.07758077051243e-07,TRUE,1,"XLOC_030331","ENSG00000286905","PB.9885.7","ENST00000658393.1","j",TRUE
"isoComp_00112086","geneComp_00015092","TCONS_00183724","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,1.0181351789525,0.491846593382686,1.54442376452232,0.298050079681568,0.618978826138704,1.63106153510572,,0.0171,0.0100666666666667,0.0241333333333333,0.0140666666666667,0.791143963441629,5.07758077051243e-07,TRUE,1,"XLOC_030331","ENSG00000286905","PB.9885.11","ENST00000658393.1","j",TRUE
"isoComp_00112088","geneComp_00015092","TCONS_00183726","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,13.2317718232052,8.62658621659253,17.8369574298178,2.45002842904572,1.28662018219644,1.04714506676926,,0.232633333333333,0.182433333333333,0.282833333333333,0.1004,0.592961215921255,5.07758077051243e-07,FALSE,0,"XLOC_030331","RNASEH1","PB.9885.12","ENST00000315212.4","c",TRUE
"isoComp_00112089","geneComp_00015092","TCONS_00183727","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,1.66145691054754,1.48047413483263,1.84243968626245,1.43007959669995,0.952180768962407,0.313655230947521,,0.03155,0.0349333333333333,0.0281666666666667,-0.00676666666666666,0.903710494408025,5.07758077051243e-07,,0,"XLOC_030331","RNASEH1","PB.9885.13","ENST00000315212.4","c",TRUE
"isoComp_00112090","geneComp_00015092","TCONS_00183728","XLOC_030331","T_minus","T_plus","XLOC_030331","unknown","unknown",54.7384534182815,46.2171422938601,63.2597645427029,2.31033018297302,2.16247971507083,0.452776047234623,,7.77524656514988,3.33113295483709,12.2193601754627,0.152840045956734,2.38417847776403,1.87193962729302,,0.131933333333333,0.0721666666666667,0.1917,0.119533333333333,0.00179413562204685,5.07758077051243e-07,TRUE,0,"XLOC_030331","ENSG00000286905","PB.9885.14","ENST00000658393.1","c",TRUE
"isoComp_00112483","geneComp_00015141","TCONS_00170145","XLOC_030459","T_minus","T_plus","XLOC_030459","unknown","unknown",13.2277864580096,18.224111971238,8.23146094478129,0.387773658609105,0.419472738262118,-1.14566793154473,,0.272203715711882,0.233496362564766,0.310911068858997,0.155145251746648,0.190808313519776,0.398273330913,,0.0245333333333333,0.0130666666666667,0.036,0.0229333333333333,0.808514905899191,2.24715251368708e-05,TRUE,0,"XLOC_030459","HS1BP3","ENST00000446825.1","ENST00000446825.1","=",FALSE
"isoComp_00112484","geneComp_00015141","TCONS_00170150","XLOC_030459","T_minus","T_plus","XLOC_030459","unknown","unknown",13.2277864580096,18.224111971238,8.23146094478129,0.387773658609105,0.419472738262118,-1.14566793154473,,0.182729706176421,0.261213230781514,0.104246181571328,0.0290942379292914,0.00211770328124766,-1.24728161301142,,0.0135166666666667,0.0143333333333333,0.0127,-0.00163333333333333,0.997577955581167,2.24715251368708e-05,FALSE,0,"XLOC_030459","HS1BP3","ENST00000651498.1","ENST00000651498.1","=",FALSE
"isoComp_00112485","geneComp_00015141","TCONS_00170151","XLOC_030459","T_minus","T_plus","XLOC_030459","unknown","unknown",13.2277864580096,18.224111971238,8.23146094478129,0.387773658609105,0.419472738262118,-1.14566793154473,,9.00024861904654,13.6048102085071,4.39568702958598,0.74564478089706,0.248148680766253,-1.62773795336601,,0.639666666666667,0.7455,0.533833333333333,-0.211666666666667,2.24715251368708e-05,2.24715251368708e-05,FALSE,0,"XLOC_030459","HS1BP3","ENST00000304031.8","ENST00000304031.8","=",FALSE
"isoComp_00112486","geneComp_00015141","TCONS_00170152","XLOC_030459","T_minus","T_plus","XLOC_030459","unknown","unknown",13.2277864580096,18.224111971238,8.23146094478129,0.387773658609105,0.419472738262118,-1.14566793154473,,1.32189573777584,1.93929303256137,0.704498442990303,0.107122283652037,0.155809719739664,-1.44794821122792,,0.0973666666666667,0.106733333333333,0.088,-0.0187333333333333,0.884952257573163,2.24715251368708e-05,FALSE,0,"XLOC_030459","HS1BP3","ENST00000458740.5","ENST00000458740.5","=",FALSE
"isoComp_00112487","geneComp_00015141","TCONS_00170153","XLOC_030459","T_minus","T_plus","XLOC_030459","unknown","unknown",13.2277864580096,18.224111971238,8.23146094478129,0.387773658609105,0.419472738262118,-1.14566793154473,,0.741903801234993,1.00118233193535,0.48262527053464,0.126798861987738,0.0144320281988085,-1.03748061934034,,0.05715,0.0552,0.0591,0.0039,0.971807915567184,2.24715251368708e-05,FALSE,1,"XLOC_030459","HS1BP3","ENST00000445102.1","ENST00000445102.1","=",FALSE
"isoComp_00112488","geneComp_00015141","TCONS_00170154","XLOC_030459","T_minus","T_plus","XLOC_030459","unknown","unknown",13.2277864580096,18.224111971238,8.23146094478129,0.387773658609105,0.419472738262118,-1.14566793154473,,0.312961805687304,0.362176167280333,0.263747444094274,0.0864138647744314,0.0643945423494361,-0.443140179030629,,0.0261833333333333,0.0200666666666667,0.0323,0.0122333333333333,0.853053188974598,2.24715251368708e-05,FALSE,0,"XLOC_030459","HS1BP3","ENST00000402541.5","ENST00000402541.5","=",FALSE
